,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest,days_exposition
11562,4950000.0,48.2,2017-10-26T00:00:00,2,2.65,12.0,27.0,7,,False,False,8.3,5.0,Kyiv,0.0,,1.0,582.0,21.0
11563,2000000.0,67.0,2018-12-20T00:00:00,3,2.6,5.0,44.0,1,,False,False,7.1,,Bucha,,,,,96.0
11564,5804404.0,52.96,2017-04-20T00:00:00,2,2.72,14.0,,4,False,False,False,,2.0,Kyiv,0.0,,0.0,,60.0
11565,6200000.0,56.0,2017-11-20T00:00:00,2,2.65,10.0,32.0,2,,False,False,9.0,,Kyiv,0.0,,0.0,,31.0
11566,2650000.0,29.0,2017-01-22T00:00:00,1,2.85,5.0,18.0,4,,False,False,,,Boryspil,0.0,,0.0,,602.0
11567,6800000.0,52.8,2018-01-15T00:00:00,2,2.75,10.0,27.3,10,,False,False,10.6,1.0,Kyiv,1.0,548.0,1.0,992.0,
11568,6700000.0,68.0,2016-11-03T00:00:00,3,2.7,17.0,42.0,17,,False,False,9.0,1.0,Kyiv,0.0,,1.0,269.0,594.0
11569,18000000.0,153.0,2018-06-22T00:00:00,4,2.75,20.0,79.0,18,,False,False,43.0,5.0,Kyiv,2.0,288.0,3.0,311.0,138.0
11570,5300000.0,80.0,2016-05-13T00:00:00,3,,10.0,,9,,False,False,30.0,0.0,Borshchahivka,,,,,56.0
11571,7800000.0,57.0,2018-09-16T00:00:00,2,2.65,16.0,36.0,13,,False,False,11.0,2.0,Kyiv,0.0,,1.0,486.0,161.0
11572,3500000.0,41.0,2017-04-25T00:00:00,3,2.5,5.0,31.0,5,,False,False,5.5,0.0,Kyiv,0.0,,0.0,,30.0
11573,5160000.0,69.0,2017-02-08T00:00:00,3,,15.0,43.0,11,False,False,False,10.3,2.0,Kyiv,1.0,1481.0,1.0,583.0,20.0
11574,4600000.0,51.0,2018-07-24T00:00:00,2,2.6,9.0,30.7,8,,False,False,7.0,2.0,Kyiv,0.0,,0.0,,266.0
11575,9900000.0,101.0,2016-04-28T00:00:00,3,,33.0,53.0,32,False,False,False,21.0,0.0,Kyiv,0.0,,3.0,80.0,53.0
11576,5100000.0,54.0,2018-02-27T00:00:00,2,,12.0,33.0,3,,False,False,10.0,,Kyiv,2.0,424.0,1.0,413.0,15.0
11577,4200000.0,38.0,2018-12-15T00:00:00,1,2.68,16.0,20.0,2,False,False,False,10.0,,Kyiv,0.0,,1.0,1219.0,
11578,4200000.0,31.6,2018-03-04T00:00:00,1,2.8,5.0,,5,,False,False,,,Kyiv,3.0,307.0,2.0,420.0,45.00000000000001
11579,4300000.0,33.0,2016-05-13T00:00:00,1,,16.0,26.0,14,,False,False,26.0,0.0,Kyiv,0.0,,0.0,,180.00000000000003
11580,7000000.0,72.0,2016-03-09T00:00:00,3,,5.0,53.0,4,,False,False,8.0,0.0,Kyiv,1.0,420.0,0.0,,175.00000000000003
11581,6890000.0,73.9,2018-08-15T00:00:00,4,,9.0,50.47,2,,False,False,6.76,1.0,Kyiv,2.0,242.0,0.0,,82.0
11582,2400000.0,51.5,2017-06-07T00:00:00,2,2.65,5.0,29.3,3,,False,False,14.9,1.0,Brovary,,,,,292.0
11583,6320000.0,76.5,2018-03-06T00:00:00,3,,24.0,,15,,False,False,,,Kyiv,1.0,527.0,1.0,801.0,29.0
11584,800000.0,41.0,2019-02-28T00:00:00,1,2.5,5.0,17.0,3,,False,False,8.0,,Hostomel,,,,,
11585,9600000.0,82.4,2018-06-28T00:00:00,3,2.56,17.0,44.0,16,,False,False,10.0,,Kyiv,0.0,,0.0,,34.0
11586,3445000.0,35.95,2018-08-28T00:00:00,1,2.55,22.0,,19,,False,False,9.65,5.0,Boryspil,,,,,239.0
11587,23500000.0,117.0,2019-03-17T00:00:00,3,3.3,5.0,72.0,2,,False,False,20.0,,Kyiv,0.0,,0.0,,
11588,4300000.0,49.2,2019-03-18T00:00:00,3,2.5,5.0,34.3,5,,False,False,7.2,,Kyiv,0.0,,0.0,,10.0
11589,4600000.0,55.0,2017-11-26T00:00:00,3,2.73,3.0,39.0,2,,False,False,6.0,,Boryspil,2.0,477.0,3.0,644.0,150.0
11590,5250000.0,64.0,2019-03-15T00:00:00,3,2.5,9.0,41.0,7,,False,False,10.0,,Boyarka,0.0,,0.0,,
11591,8420000.0,62.1,2019-03-13T00:00:00,3,,15.0,46.0,12,,False,False,12.0,,Kyiv,1.0,507.0,2.0,761.0,15.0
11592,3750000.0,38.0,2017-02-07T00:00:00,1,2.55,14.0,21.0,4,,False,False,8.0,0.0,Kyiv,0.0,,0.0,,97.0
11593,3650000.0,49.7,2017-12-14T00:00:00,4,2.5,5.0,37.5,4,,False,False,5.4,,Kyiv,0.0,,1.0,361.0,93.0
11594,5190000.0,39.4,2018-02-20T00:00:00,1,,25.0,35.0,17,,False,False,9.1,,Kyiv,2.0,68.0,0.0,,297.0
11595,6300000.0,66.2,2018-10-20T00:00:00,3,2.65,16.0,42.6,14,,False,False,10.6,,Kyiv,2.0,386.0,1.0,457.0,51.0
11596,2650000.0,47.2,2019-04-04T00:00:00,2,2.55,9.0,26.9,6,,False,False,8.3,,Irpin,,,,,
11597,37000000.0,123.0,2017-08-17T00:00:00,3,,7.0,64.1,5,,False,False,15.6,4.0,Kyiv,2.0,519.0,3.0,755.0,5.0
11598,7700000.0,65.1,2018-04-05T00:00:00,3,2.55,10.0,42.4,9,,False,False,7.1,,Vyshneve,0.0,,1.0,121.0,181.00000000000003
11599,5990000.0,61.0,2015-03-05T00:00:00,2,,18.0,31.0,2,,False,False,12.0,1.0,Irpin,,,,,1149.0
11600,5900000.0,80.0,2016-12-04T00:00:00,3,,7.0,42.0,5,,False,False,11.0,1.0,Hostomel,,,,,822.0
11601,3000000.0,36.56,2019-03-19T00:00:00,1,,19.0,16.26,6,,False,False,,,Brovary,,,,,
11602,3300000.0,30.5,2018-03-12T00:00:00,1,,5.0,17.7,3,,False,False,5.6,,Kyiv,0.0,,1.0,1082.0,64.0
11603,2550000.0,42.0,2019-04-11T00:00:00,1,,9.0,19.3,3,,False,False,12.8,,Bucha,0.0,,0.0,,
11604,7000000.0,76.0,2017-08-16T00:00:00,3,,23.0,44.0,17,False,False,False,11.5,1.0,Boryspil,0.0,,0.0,,111.0
11605,3900000.0,37.0,2016-03-16T00:00:00,1,,6.0,18.0,3,,False,False,9.0,0.0,Kyiv,1.0,234.0,3.0,194.0,127.0
11606,6690000.0,53.0,2018-03-04T00:00:00,2,2.8,20.0,31.0,18,,False,False,9.0,2.0,Kyiv,0.0,,2.0,494.0,37.0
11607,26477136.0,158.0,2017-11-29T00:00:00,3,,12.0,,6,,False,False,,,Kyiv,1.0,677.0,1.0,474.0,
11608,4500000.0,42.0,2018-07-24T00:00:00,1,2.69,4.0,,4,False,False,False,,1.0,Boyarka,0.0,,0.0,,102.0
11609,5000000.0,45.0,2018-11-19T00:00:00,2,2.5,9.0,28.0,3,,False,False,8.0,1.0,Kyiv,0.0,,1.0,377.0,52.0
11610,4000000.0,38.9,2019-03-08T00:00:00,1,2.7,16.0,20.2,16,False,False,False,10.3,1.0,Kyiv,0.0,,0.0,,35.0
11611,6400000.0,74.6,2017-09-11T00:00:00,3,2.65,9.0,45.5,4,,False,False,10.0,0.0,Kyiv,1.0,178.0,1.0,289.0,60.0
11612,4128115.0,53.92,2017-06-15T00:00:00,2,3.0,18.0,25.95,2,,False,False,9.98,0.0,Brovary,,,,,6.000000000000001
11613,2100000.0,37.0,2017-09-10T00:00:00,2,,5.0,25.0,2,,False,False,5.0,0.0,Vyshneve,,,,,3.0000000000000004
11614,4680000.0,50.0,2018-12-07T00:00:00,1,2.6,7.0,21.0,4,,False,False,11.0,,Boryspil,,,,,11.000000000000002
11615,3200000.0,67.0,2017-11-22T00:00:00,3,2.5,5.0,42.6,3,,False,False,8.0,2.0,Boryspil,,,,,45.00000000000001
11616,9800000.0,100.8,2018-07-20T00:00:00,2,2.95,4.0,34.6,1,,False,False,28.4,,Kyiv,1.0,1041.0,3.0,191.0,
11617,3500000.0,34.0,2018-03-22T00:00:00,1,,24.0,15.2,11,,False,False,8.8,,Boryspil,,,,,57.0
11618,4000000.0,38.0,2017-03-06T00:00:00,1,,26.0,14.5,11,,False,False,16.0,,Boryspil,0.0,,0.0,,581.0
11619,2700000.0,41.0,2015-07-25T00:00:00,1,,5.0,18.0,1,,False,False,9.0,0.0,Boyarka,,,,,726.0000000000001
11620,2700000.0,44.5,2018-02-01T00:00:00,2,2.5,5.0,28.5,4,,False,False,6.0,,Irpin,0.0,,1.0,473.0,49.0
11621,5800000.0,57.1,2017-05-11T00:00:00,3,,10.0,38.9,1,,False,False,6.2,,Kyiv,0.0,,0.0,,650.0
11622,3300000.0,42.0,2015-06-19T00:00:00,2,,9.0,28.0,4,,False,False,6.0,0.0,Kyiv,0.0,,1.0,700.0,499.0
11623,5875000.0,63.3,2017-11-08T00:00:00,2,3.0,3.0,39.0,1,,False,False,8.3,,Kyiv,0.0,,2.0,703.0,76.0
11624,3450000.0,34.0,2017-12-15T00:00:00,1,,25.0,15.5,2,,False,False,8.0,1.0,Boyarka,,,,,175.00000000000003
11625,3080000.0,36.2,2017-09-06T00:00:00,1,,9.0,17.8,8,,False,False,8.8,1.0,Kyiv,0.0,,0.0,,151.0
11626,4250000.0,52.0,2017-09-19T00:00:00,2,,12.0,30.0,7,,False,False,8.0,0.0,Kyiv,0.0,,0.0,,10.0
11627,9990000.0,81.4,2018-12-18T00:00:00,3,3.4,4.0,31.8,2,,False,False,9.8,,Kyiv,0.0,,0.0,,116.0
11628,6400000.0,60.4,2016-02-19T00:00:00,2,,5.0,38.6,5,,False,False,8.0,0.0,Kyiv,1.0,568.0,1.0,154.0,188.00000000000003
11629,4390000.0,43.1,2017-06-12T00:00:00,1,2.5,10.0,18.6,2,,False,False,10.7,2.0,Kyiv,0.0,,0.0,,10.0
11630,6300000.0,82.0,2016-06-11T00:00:00,3,2.95,5.0,56.0,1,False,False,False,8.4,0.0,Kyiv,1.0,428.0,1.0,383.0,255.0
11631,3100000.0,40.8,2017-10-13T00:00:00,2,2.5,9.0,22.5,2,,False,False,5.6,,Kyiv,0.0,,1.0,246.0,102.0
11632,3700000.0,57.0,2017-02-12T00:00:00,2,,21.0,32.0,2,,False,False,13.0,0.0,Brovary,0.0,,0.0,,45.00000000000001
11633,3700000.0,76.0,2015-11-10T00:00:00,4,,19.0,50.0,8,False,False,False,7.0,1.0,Boyarka,,,,,391.0
11634,15900000.0,99.6,2019-02-25T00:00:00,2,3.2,4.0,25.0,2,,False,False,45.0,,Kyiv,0.0,,2.0,588.0,61.0
11635,4500000.0,47.1,2017-04-05T00:00:00,2,2.5,9.0,28.6,3,,False,False,8.7,1.0,Kyiv,0.0,,1.0,664.0,88.00000000000001
11636,9850000.0,97.2,2016-04-26T00:00:00,3,,4.0,68.3,2,,False,False,11.0,0.0,Kyiv,2.0,563.0,1.0,69.0,112.0
11637,3150000.0,35.1,2018-07-03T00:00:00,1,2.75,19.0,14.3,16,,False,False,9.3,1.0,Vyshneve,,,,,45.00000000000001
11638,3500000.0,65.5,2018-01-17T00:00:00,3,2.5,5.0,,3,,False,False,,,Borshchahivka,,,,,314.0
11639,5610000.0,39.0,2018-05-24T00:00:00,1,2.5,17.0,17.0,10,,False,False,10.5,,Kyiv,1.0,634.0,1.0,465.0,273.0
11640,17537000.0,92.3,2015-01-20T00:00:00,2,3.0,8.0,37.5,2,,False,False,37.9,1.0,Kyiv,2.0,74.0,2.0,665.0,1013.0
11641,3685000.0,44.7,2018-07-05T00:00:00,1,2.5,1.0,23.5,1,,False,False,15.0,,Kyiv,0.0,,3.0,534.0,112.0
11642,1700000.0,55.0,2017-03-13T00:00:00,3,2.6,4.0,36.7,3,,False,False,5.7,,Borshchahivka,,,,,690.0
11643,5150000.0,56.0,2018-03-27T00:00:00,3,2.55,5.0,41.0,2,False,False,False,5.5,,Kyiv,0.0,,0.0,,
11644,8490000.0,60.2,2018-02-01T00:00:00,2,2.75,18.0,30.1,12,,False,False,12.1,,Kyiv,0.0,,1.0,644.0,16.0
11645,5100000.0,42.2,2015-09-07T00:00:00,1,,23.0,18.3,21,False,False,False,11.2,0.0,Kyiv,0.0,,0.0,,300.0
11646,750000.0,58.0,2016-03-18T00:00:00,2,,2.0,36.0,2,,False,False,9.0,0.0,Brovary,,,,,181.00000000000003
11647,4000000.0,45.2,2018-01-11T00:00:00,2,2.5,5.0,30.3,4,,False,False,7.4,1.0,Kyiv,0.0,,0.0,,9.0
11648,4200000.0,47.0,2017-10-27T00:00:00,2,2.65,5.0,28.2,4,,False,False,8.7,1.0,Irpin,1.0,1887.0,0.0,,88.00000000000001
11649,4350000.0,46.0,2016-07-12T00:00:00,2,,7.0,26.8,5,,False,False,9.3,,Kyiv,2.0,254.0,1.0,446.0,734.0000000000001
11650,3900000.0,43.0,2017-11-11T00:00:00,2,2.5,5.0,30.0,5,,False,False,5.5,1.0,Kyiv,1.0,369.0,1.0,745.0,32.0
11651,8500000.0,135.0,2016-07-03T00:00:00,3,4.4,5.0,61.5,3,False,False,False,16.0,0.0,Kyiv,0.0,,1.0,787.0,257.0
11652,4700000.0,51.0,2016-06-07T00:00:00,2,2.6,5.0,30.0,1,,False,False,8.0,,Kyiv,0.0,,0.0,,539.0
11653,4595000.0,42.0,2018-02-13T00:00:00,1,2.5,12.0,22.0,5,,False,False,10.0,,Kyiv,1.0,725.0,1.0,759.0,356.00000000000006
11654,1500000.0,53.0,2018-08-03T00:00:00,2,,5.0,,3,,False,False,,,Boryspil,,,,,45.00000000000001
11655,5500000.0,55.3,2018-09-17T00:00:00,2,2.65,12.0,32.6,10,,False,False,10.3,2.0,Kyiv,0.0,,1.0,288.0,45.00000000000001
11656,3600000.0,42.0,2019-01-23T00:00:00,2,2.55,5.0,27.0,4,,False,False,6.0,1.0,Vyshneve,1.0,244.0,1.0,1040.0,20.0
11657,2349000.0,30.5,2017-09-05T00:00:00,1,,5.0,17.0,3,,False,False,5.5,1.0,Bucha,0.0,,0.0,,34.0
11658,8800000.0,68.0,2017-12-09T00:00:00,3,2.73,5.0,45.0,2,,False,False,7.5,,Kyiv,2.0,294.0,3.0,318.0,
11659,4950000.0,55.2,2018-02-08T00:00:00,3,2.5,5.0,40.0,5,,False,False,6.0,1.0,Kyiv,0.0,,0.0,,48.00000000000001
11660,1360000.0,33.0,2018-12-10T00:00:00,1,2.5,5.0,17.5,4,False,False,False,8.0,,Vyshneve,,,,,65.0
11661,8000000.0,62.0,2017-02-08T00:00:00,2,2.7,7.0,31.4,2,,False,False,11.0,0.0,Kyiv,0.0,,0.0,,14.0
11662,3890000.0,45.3,2017-09-27T00:00:00,2,,9.0,28.0,2,,False,False,7.0,2.0,Kyiv,2.0,522.0,0.0,,50.0
11663,4600000.0,72.0,2016-12-23T00:00:00,3,2.65,5.0,43.0,4,,False,False,10.0,2.0,Irpin,,,,,378.00000000000006
11664,5900000.0,58.59,2017-11-14T00:00:00,3,,9.0,39.18,5,,False,False,6.91,,Kyiv,1.0,344.0,0.0,,125.0
11665,6999000.0,89.7,2018-06-20T00:00:00,4,2.5,9.0,57.8,1,,False,False,7.9,,Kyiv,0.0,,0.0,,
11666,3280000.0,32.2,2017-06-21T00:00:00,1,2.55,9.0,18.0,5,,False,False,6.3,0.0,Kyiv,0.0,,0.0,,20.0
11667,15276000.0,160.8,2018-07-01T00:00:00,3,3.0,4.0,100.4,3,,False,False,29.9,2.0,Kyiv,0.0,,2.0,189.0,90.00000000000001
11668,4400000.0,43.0,2018-01-19T00:00:00,1,2.75,16.0,16.0,11,,False,False,11.0,2.0,Kyiv,0.0,,0.0,,71.0
11669,5700000.0,57.2,2017-02-13T00:00:00,3,,5.0,35.0,3,,False,False,8.0,0.0,Boyarka,1.0,309.0,0.0,,22.000000000000004
11670,9800000.0,84.0,2019-03-30T00:00:00,3,,16.0,41.1,8,False,False,False,16.3,2.0,Kyiv,0.0,,0.0,,
11671,6500000.0,74.3,2017-11-11T00:00:00,4,2.5,9.0,55.0,6,,False,False,6.7,,Kyiv,0.0,,0.0,,16.0
11672,1800000.0,39.0,2018-02-24T00:00:00,1,2.55,5.0,17.0,3,,False,False,9.0,,Bucha,,,,,163.0
11673,8600000.0,88.6,2016-03-24T00:00:00,3,3.22,5.0,59.8,5,,False,False,14.0,,Kyiv,1.0,321.0,1.0,790.0,656.0
11674,4700000.0,44.1,2019-03-12T00:00:00,2,2.5,7.0,31.4,2,,False,False,5.8,1.0,Kyiv,2.0,115.0,2.0,86.0,15.0
11675,4550000.0,39.5,2019-04-05T00:00:00,1,2.7,12.0,20.4,9,,False,False,8.4,,Kyiv,0.0,,2.0,425.0,
11676,8435051.0,61.9,2016-05-12T00:00:00,2,3.1,16.0,34.44,10,,False,False,10.18,0.0,Kyiv,1.0,456.0,2.0,454.0,54.0
11677,4290000.0,60.8,2018-06-30T00:00:00,2,,9.0,31.8,2,,False,False,11.4,,Borshchahivka,0.0,,1.0,382.0,44.00000000000001
11678,3220000.0,36.3,2018-02-27T00:00:00,1,,22.0,15.5,7,,False,False,10.0,,Kyiv,0.0,,2.0,434.0,23.000000000000004
11679,8450000.0,81.2,2019-02-07T00:00:00,3,2.65,17.0,47.1,3,,False,False,11.3,,Kyiv,0.0,,3.0,485.0,
11680,1030000.0,29.0,2017-06-05T00:00:00,1,,5.0,,5,,False,False,6.0,0.0,Borshchahivka,,,,,116.0
11681,4800000.0,39.0,2016-05-26T00:00:00,1,2.7,5.0,15.0,5,False,False,False,10.0,1.0,Boryspil,1.0,235.0,1.0,232.0,117.0
11682,3300000.0,35.0,2017-11-10T00:00:00,1,2.5,10.0,16.0,4,,False,False,9.6,2.0,Bucha,0.0,,0.0,,36.0
11683,10800000.0,115.0,2017-04-17T00:00:00,3,,3.0,63.0,2,,False,False,14.2,,Kyiv,0.0,,2.0,331.0,236.0
11684,3300000.0,42.33,2015-08-09T00:00:00,1,2.8,16.0,18.02,8,False,False,False,10.3,2.0,Hostomel,0.0,,1.0,703.0,321.0
11685,9917600.0,64.2,2017-06-03T00:00:00,2,2.8,9.0,,8,,False,False,25.9,2.0,Kyiv,1.0,763.0,3.0,587.0,563.0
11686,17000000.0,93.0,2019-04-28T00:00:00,2,3.0,7.0,23.5,5,,False,False,47.0,1.0,Kyiv,1.0,424.0,1.0,726.0,
11687,4300000.0,56.8,2017-01-23T00:00:00,2,2.92,3.0,36.0,3,False,False,False,8.0,0.0,Kyiv,1.0,541.0,0.0,,79.0
11688,4900000.0,45.0,2018-02-02T00:00:00,2,2.5,5.0,28.0,1,,False,False,5.0,,Kyiv,1.0,938.0,1.0,1071.0,122.0
11689,5050000.0,81.3,2016-02-10T00:00:00,3,2.76,5.0,43.0,4,False,False,False,10.8,1.0,Vyshneve,0.0,,1.0,587.0,165.0
11690,3700000.0,33.0,2017-10-11T00:00:00,1,,27.0,12.0,11,,False,False,11.0,0.0,Irpin,0.0,,0.0,,30.0
11691,4850000.0,35.5,2018-01-18T00:00:00,1,2.7,8.0,18.0,6,,False,False,8.9,1.0,Kyiv,0.0,,0.0,,18.0
11692,2550000.0,23.06,2017-10-24T00:00:00,0,2.8,14.0,18.0,9,,False,True,,2.0,Brovary,,,,,20.0
11693,3350000.0,38.0,2017-06-26T00:00:00,1,,18.0,16.3,6,,False,False,13.7,2.0,Kyiv,0.0,,1.0,695.0,50.0
11694,10650000.0,75.0,2018-06-12T00:00:00,2,2.8,25.0,40.0,4,,False,False,15.0,,Kyiv,0.0,,1.0,486.0,123.0
11695,1900000.0,64.0,2018-03-15T00:00:00,3,2.5,5.0,48.0,2,,False,False,5.0,4.0,Brovary,,,,,278.0
11696,4350000.0,43.7,2016-02-04T00:00:00,1,,6.0,21.0,1,,False,False,11.7,0.0,Hostomel,0.0,,1.0,118.0,291.0
11697,5200000.0,53.7,2018-08-07T00:00:00,1,2.8,25.0,23.3,23,,False,False,14.3,,Kyiv,0.0,,0.0,,45.00000000000001
11698,2500000.0,93.7,2017-03-03T00:00:00,3,3.15,5.0,64.3,2,,False,False,9.6,1.0,Vyshneve,,,,,360.00000000000006
11699,7200000.0,79.6,2015-12-17T00:00:00,3,,17.0,45.0,17,,False,False,12.0,0.0,Kyiv,1.0,551.0,1.0,577.0,258.0
11700,2999000.0,40.0,2018-06-25T00:00:00,1,2.6,9.0,18.0,1,,False,False,15.0,,Vyshneve,,,,,45.00000000000001
11701,7100000.0,75.0,2014-12-10T00:00:00,2,,12.0,37.0,5,,False,False,19.0,0.0,Kyiv,0.0,,0.0,,870.0
11702,5100000.0,58.0,2018-02-14T00:00:00,2,,22.0,34.2,1,,False,False,10.6,,Kyiv,1.0,594.0,1.0,797.0,211.0
11703,8555400.0,97.0,2017-04-18T00:00:00,3,2.85,20.0,60.3,2,,False,False,14.0,,Kyiv,1.0,679.0,3.0,361.0,594.0
11704,3225000.0,32.5,2017-07-02T00:00:00,1,,9.0,18.2,2,,False,False,5.7,,Kyiv,1.0,632.0,3.0,405.0,227.0
11705,3380000.0,26.0,2018-02-20T00:00:00,0,2.8,17.0,17.0,8,,False,True,,1.0,Kyiv,2.0,592.0,1.0,802.0,45.00000000000001
11706,4300000.0,45.7,2017-05-07T00:00:00,2,,9.0,28.4,9,,False,False,6.7,0.0,Kyiv,1.0,431.0,1.0,833.0,45.00000000000001
11707,4500000.0,61.6,2017-12-14T00:00:00,2,2.6,10.0,,7,,False,False,,,Brovary,,,,,162.0
11708,3700000.0,49.4,2018-07-14T00:00:00,1,,23.0,17.4,9,,False,False,15.1,1.0,Bucha,0.0,,0.0,,65.0
11709,4350000.0,59.0,2018-02-01T00:00:00,3,2.55,9.0,39.0,5,,False,False,7.0,,Vyshneve,0.0,,0.0,,201.0
11710,41484000.0,160.0,2015-02-28T00:00:00,3,,6.0,86.0,3,,False,False,21.0,1.0,Kyiv,1.0,607.0,3.0,757.0,513.0
11711,5800000.0,57.0,2018-11-18T00:00:00,3,,9.0,38.0,5,,False,False,8.2,,Kyiv,1.0,158.0,0.0,,137.0
11712,11000000.0,76.0,2018-03-11T00:00:00,3,3.0,7.0,,5,,False,False,,,Kyiv,1.0,544.0,3.0,585.0,92.0
11713,3100000.0,33.4,2017-02-10T00:00:00,1,2.5,9.0,20.4,5,,False,False,5.6,0.0,Kyiv,0.0,,0.0,,159.0
11714,10650000.0,72.0,2017-11-04T00:00:00,1,,10.0,,6,,False,False,,,Kyiv,1.0,738.0,1.0,788.0,113.0
11715,4700000.0,47.81,2019-03-29T00:00:00,2,3.0,5.0,28.54,2,,False,False,,,Kyiv,0.0,,0.0,,19.0
11716,5650000.0,55.0,2019-04-23T00:00:00,2,,14.0,31.5,2,,False,False,8.0,,Kyiv,0.0,,1.0,642.0,
11717,3950000.0,62.3,2018-11-11T00:00:00,3,2.5,9.0,39.7,7,,False,False,10.1,2.0,Boryspil,0.0,,0.0,,5.0
11718,750000.0,31.0,2017-09-01T00:00:00,1,2.55,5.0,17.3,5,,False,False,6.2,1.0,Boryspil,,,,,294.0
11719,3550000.0,39.0,2017-11-13T00:00:00,1,,18.0,16.4,16,False,False,False,12.0,1.0,Bucha,,,,,273.0
11720,5800000.0,63.0,2019-04-13T00:00:00,3,2.5,9.0,48.0,5,,False,False,7.0,,Kyiv,0.0,,0.0,,
11721,3450000.0,31.8,2018-08-03T00:00:00,1,,25.0,13.9,3,,False,False,9.1,,Irpin,0.0,,1.0,807.0,161.0
11722,2900000.0,37.0,2018-02-26T00:00:00,1,,14.0,16.0,7,,False,False,9.0,2.0,Borshchahivka,,,,,75.0
11723,32500000.0,127.1,2015-01-15T00:00:00,3,3.4,6.0,56.2,2,,False,False,51.8,0.0,Kyiv,2.0,160.0,3.0,569.0,725.0000000000001
11724,4080000.0,40.0,2019-04-04T00:00:00,1,2.5,14.0,20.0,5,,False,False,8.0,,Kyiv,0.0,,0.0,,
11725,5500000.0,52.1,2019-04-29T00:00:00,2,2.55,16.0,30.0,1,,False,False,10.0,,Kyiv,0.0,,0.0,,
11726,4730000.0,56.0,2019-02-25T00:00:00,3,2.5,5.0,,1,,False,False,,,Kyiv,0.0,,0.0,,28.0
11727,5900000.0,58.0,2018-03-04T00:00:00,2,,14.0,34.0,14,False,False,False,10.5,2.0,Kyiv,0.0,,2.0,654.0,7.0
11728,4950000.0,75.0,2015-04-07T00:00:00,3,,9.0,45.0,1,,False,False,10.0,,Kyiv,2.0,223.0,0.0,,1037.0
11729,3370000.0,64.0,2018-03-01T00:00:00,3,2.55,5.0,45.0,3,,False,False,8.5,,Boryspil,,,,,18.0
11730,4250000.0,57.0,2018-07-26T00:00:00,2,2.5,9.0,38.5,6,,False,False,9.0,1.0,Brovary,,,,,9.0
11731,5786000.0,84.5,2018-02-25T00:00:00,3,3.0,5.0,60.2,4,,False,False,9.3,,Boryspil,2.0,262.0,2.0,621.0,261.0
11732,4400000.0,48.8,2019-04-04T00:00:00,2,2.5,9.0,30.8,2,,False,False,6.6,1.0,Kyiv,1.0,577.0,0.0,,
11733,6099000.0,67.2,2017-04-25T00:00:00,3,,9.0,48.2,5,,False,False,6.2,0.0,Kyiv,1.0,680.0,1.0,167.0,85.0
11734,3950000.0,44.0,2018-03-14T00:00:00,2,,15.0,24.5,13,,False,False,8.32,1.0,Irpin,,,,,126.0
11735,7580000.0,110.0,2017-01-08T00:00:00,5,2.65,5.0,74.8,4,,False,False,10.6,0.0,Vyshneve,0.0,,0.0,,194.00000000000003
11736,4000000.0,38.0,2016-02-16T00:00:00,1,,10.0,18.0,8,,False,False,8.0,,Kyiv,2.0,162.0,0.0,,672.0
11737,4200000.0,44.0,2019-04-03T00:00:00,2,2.5,5.0,28.0,4,,False,False,6.0,1.0,Kyiv,1.0,482.0,1.0,969.0,
11738,3330000.0,34.1,2017-01-30T00:00:00,1,,9.0,17.9,2,,False,False,8.0,,Kyiv,0.0,,0.0,,301.0
11739,2900000.0,55.0,2016-06-28T00:00:00,2,,9.0,32.0,1,,False,False,8.5,0.0,Irpin,,,,,89.00000000000001
11740,5200000.0,55.0,2018-04-05T00:00:00,3,2.6,9.0,38.0,1,,False,False,7.5,,Kyiv,2.0,212.0,1.0,944.0,48.00000000000001
11741,4500000.0,52.0,2017-08-07T00:00:00,2,2.55,9.0,30.0,1,,False,False,9.5,,Kyiv,0.0,,0.0,,151.0
11742,2150000.0,44.0,2018-11-18T00:00:00,1,,7.0,,2,,False,False,12.0,,Irpin,,,,,
11743,5400000.0,59.7,2018-03-13T00:00:00,3,2.5,9.0,42.8,9,,False,False,6.2,,Kyiv,1.0,802.0,0.0,,7.0
11744,3650000.0,44.0,2017-11-10T00:00:00,2,,5.0,28.4,5,,False,False,5.5,,Kyiv,0.0,,0.0,,221.0
11745,6090000.0,55.5,2018-03-29T00:00:00,2,2.8,8.0,29.0,2,,False,False,11.4,2.0,Kyiv,0.0,,0.0,,64.0
11746,1070000.0,38.8,2018-06-20T00:00:00,2,,1.0,28.1,1,,False,False,5.5,,Vyshneve,,,,,6.000000000000001
11747,39773280.0,136.0,2018-06-15T00:00:00,4,,8.0,,5,,False,False,48.0,1.0,Kyiv,3.0,61.0,1.0,895.0,96.0
11748,48000000.0,138.2,2019-04-03T00:00:00,3,,5.0,79.2,4,,False,False,22.0,,Kyiv,3.0,319.0,3.0,566.0,9.0
11749,3800000.0,38.0,2018-07-02T00:00:00,1,2.7,23.0,13.6,13,,False,False,13.4,2.0,Bucha,,,,,136.0
11750,4450000.0,37.4,2017-11-21T00:00:00,1,,10.0,16.9,6,,False,False,9.5,1.0,Kyiv,2.0,362.0,0.0,,45.00000000000001
